run_id,instance,seed,beam_width,iterations,temperature,cooling_mode,timestamp,worker_id,parent_worker_id,week,worker_seed,depth,start_time_ms,finish_time_ms,finish_candidate,initial_temperature,final_temperature,temperature_at_best,best_candidate,plateau_count,branch_count,produced_global_best,final_penalty,best_penalty,start_penalty,improvement_per_10k,branches_per_10k,accepted_worse_pct,hard_reject_pct,first_plateau_candidate,last_improvement_candidate,local_best_improvements,accepted_worse,hard_rejects
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,71,69,1,202,35,0,751,500000,100.000000,0.000100,9.499921,85191,4,0,0,415,400,460,1.2000,0.0000,1.75,60.34,185191,85191,39268,8751,760594
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,72,70,1,202,36,0,754,500000,100.000000,0.000100,10.419815,81846,4,0,0,425,425,455,0.6000,0.0000,1.79,59.75,181846,81846,52766,8953,742138
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,73,71,1,202,36,0,745,500000,100.000000,0.000100,11.096448,79569,4,0,0,430,430,450,0.4000,0.0000,1.79,59.59,179569,79569,45486,8955,737206
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,76,74,1,202,38,0,742,500000,100.000000,0.000100,0.000000,0,4,0,0,425,415,415,0.0000,0.0000,1.73,59.77,150172,0,44005,8672,742927
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,75,73,1,202,37,0,746,500000,100.000000,0.000100,99.991711,4,4,0,0,455,415,430,0.3000,0.0000,1.79,61.17,150172,4,38678,8965,787520
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,74,72,1,202,37,0,750,500000,100.000000,0.000100,13.773617,71747,4,0,0,400,400,440,0.8000,0.0000,1.71,59.86,171747,71747,46202,8570,745637
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,77,75,1,202,38,0,750,500000,100.000000,0.000100,0.000000,0,4,0,0,445,410,410,0.0000,0.0000,1.78,60.23,150172,0,52387,8907,757150
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,78,76,1,202,39,0,745,500000,100.000000,0.000100,0.000000,0,4,0,0,470,400,400,0.0000,0.0000,1.80,59.58,150172,0,50353,8995,736890
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,79,77,1,202,39,0,755,500000,100.000000,0.000100,0.000000,0,4,0,0,500,395,395,0.0000,0.0000,1.73,59.90,150172,0,48112,8642,746841
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,80,78,1,202,40,0,742,500000,100.000000,0.000100,0.000000,0,4,0,1,445,385,385,0.0000,0.0000,1.75,60.57,150172,0,44400,8772,768086
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,5,3,2,202,2,0,738,500000,100.000000,0.000100,10.125489,82883,4,0,0,335,315,3365,61.0000,0.0000,1.86,59.74,182883,82883,34180,9323,742064
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,8,6,2,202,4,0,802,500000,100.000000,59.401854,10.622139,81150,4,11,0,1455,300,3010,54.2000,0.2200,13.83,60.57,181150,81150,128315,69138,768149
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,7,5,2,202,3,0,808,500000,100.000000,61.280740,10.296462,82277,4,2,0,1300,335,3110,55.5000,0.0400,13.75,60.41,182277,82277,127325,68771,762794
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,3,1,2,202,1,0,811,500000,100.000000,27.144635,5.838859,102807,3,16,0,915,285,3455,63.4000,0.3200,12.89,60.51,202807,102807,122031,64445,766153
